5193.40	5423.17	1249.48
5266.55	5486.12	1264.67
5307.99	5528.08	1265.08
5266.86	5510.39	1262.09
5300.85	5538.77	1263.70
5266.75	5528.84	1257.37
5286.75	5531.11	1255.84
5282.13	5517.42	1259.37
5301.21	5501.48	1260.43
5310.28	5507.24	1267.43
5286.76	5521.13	1272.74
5295.82	5495.34	1270.94
5353.66	5531.63	1267.32
5350.18	5539.78	1259.92
5356.60	5547.94	1259.62
5397.23	5587.38	1262.79
5398.28	5596.98	1268.12
5419.05	5595.45	1268.66
5419.05	5595.45	1268.66
5444.84	5595.45	1256.54
5447.15	5622.79	1258.17
5458.58	5638.32	1254.42
5408.26	5618.76	1248.29
5449.98	5618.76	1248.29
5460.68	5681.46	1268.80
5523.62	5714.58	1273.46
5516.53	5691.18	1273.48
5536.32	5731.78	1285.45
5537.11	5731.46	1290.15
5494.71	5688.83	1289.69
5532.89	5731.54	1294.18
5542.13	5735.15	1286.06
5483.09	5711.03	1287.61
5514.64	5740.24	1287.61
5460.16	5698.96	1282.93
5395.61	5663.65	1277.93
5430.84	5693.19	1285.04
5349.02	5672.36	1261.49
5348.72	5660.94	1263.82
5334.30	5633.80	1266.86
5427.09	5704.39	1264.68
5548.91	5722.61	1273.83
5647.42	5786.84	1283.72
5660.03	5779.84	1285.20
5674.15	5760.26	1280.08
5726.53	5801.63	1282.46
5649.60	5747.27	1270.84
5657.12	5759.32	1264.03
5666.78	5772.36	1265.02
5672.92	5746.79	1254.78
5666.41	5725.09	1265.65
5743.68	5808.75	1263.78
5701.47	5764.11	1266.99
5756.33	5793.51	1262.86
5763.40	5792.29	1275.53
5764.37	5791.46	1280.00
5789.25	5828.88	1289.38
5795.48	5846.17	1287.24
5793.95	5862.96	1287.24
5801.04	5857.66	1283.03
5862.06	5872.39	1292.67
5857.88	5836.04	1287.79
5870.79	5860.49	1289.43
5915.15	5875.86	1294.12
5796.04	5791.54	1280.66
5866.61	5844.07	1291.24
5783.49	5832.98	1289.14
5721.46	5858.69	1287.23
5754.06	5897.82	1278.26
5739.28	5857.37	1275.88
5673.36	5812.94	1278.47
5732.22	5855.89	1272.23
5804.92	5907.87	1281.58
5855.16	5952.84	1284.13
5870.88	5950.59	1297.48
5898.48	5965.06	1303.02
5897.79	5993.25	1305.33
5882.38	5999.41	1307.25
5902.79	5991.73	1305.08
5911.86	5991.25	1297.23
5932.31	6007.46	1305.04
5947.11	5990.06	1301.67
5973.14	6036.27	1302.95
5912.26	5972.18	1301.61
5890.63	5935.68	1293.23
5914.78	5959.22	1302.89
5984.19	6015.25	1300.25
5970.08	5964.57	1294.83
6024.05	6024.28	1297.81
6013.85	6004.69	1305.93
6029.20	6044.09	1311.56
6031.39	6045.65	1309.04
5952.92	6026.11	1295.50
6003.40	6066.98	1296.60
5908.47	6016.49	1286.57
5901.25	6000.84	1288.12
5918.57	6029.37	1289.12
5918.57	6029.37	1289.12
5918.57	6029.37	1285.33
5902.58	6044.13	1307.65
5993.76	6089.77	1309.93
6063.28	6081.41	1311.46
6094.75	6132.74	1311.28
6079.09	6098.71	1308.11
6078.80	6086.62	1301.74
6107.12	6104.34	1305.41
6067.74	6060.03	1309.72
6009.89	6023.14	1310.61
6009.89	6023.14	1305.19
6051.29	6082.07	1313.21
5968.96	6010.02	1307.85
6039.32	6036.89	1312.25
6113.29	6091.74	1325.76
6127.98	6067.10	1324.66
6140.72	6105.64	1325.14
6118.38	6083.39	1322.85
6054.72	6042.03	1305.92
5916.28	5912.11	1291.24
5857.03	5841.27	1294.50
5851.92	5846.18	1292.08
5652.72	5675.49	1270.32
5666.07	5671.59	1261.81
5672.28	5657.37	1267.03
5546.24	5532.72	1262.07
5678.49	5678.71	1256.58
5587.23	5587.06	1258.57
5706.06	5677.70	1272.88
5788.36	5791.00	1280.16
5755.02	5791.00	1280.16
5622.43	5652.02	1259.84
5692.86	5723.81	1270.09
5707.59	5749.69	1285.71
5687.04	5764.62	1288.22
5621.19	5762.13	1265.29
5502.81	5669.79	1263.85
5543.93	5706.29	1256.15
5383.28	5562.94	1257.93
5464.08	5655.20	1252.30
5395.55	5620.86	1236.40
5292.14	5519.63	1223.69
5305.99	5506.82	1230.04
5422.22	5619.28	1256.16
5376.01	5597.44	1251.54
5439.23	5626.09	1240.14
5493.61	5658.19	1240.12
5503.41	5665.03	1252.20
5533.42	5684.08	1245.60
5529.74	5692.14	1244.50
5514.63	5681.24	1250.56
5459.15	5652.25	1239.20
5456.87	5678.58	1246.00
5581.67	5791.48	1272.87
5683.31	5833.42	1270.20
5712.69	5884.44	1280.19
5729.01	5883.53	1280.19
5625.63	5826.68	1270.91
5695.47	5890.03	1274.08
5681.85	5888.86	1265.48
5706.32	5896.90	1267.34
5616.04	5857.30	1272.52
5637.82	5860.56	1258.60
5527.29	5765.02	1242.29
5422.22	5707.62	1236.20
5416.96	5700.97	1234.49
5396.85	5681.70	1236.86
5539.29	5777.96	1259.81
5545.82	5770.88	1249.13
5451.01	5719.74	1240.29
5578.05	5833.87	1260.91
5565.76	5851.16	1268.88
5583.10	5877.10	1268.40
5659.07	5929.49	1263.20
5705.42	5974.92	1278.55
5681.97	5928.33	1276.66
5596.74	5880.84	1270.92
5680.82	5932.11	1278.55
5640.03	5838.35	1280.27
5723.03	5889.40	1279.36
5626.67	5828.80	1275.77
5651.92	5818.09	1271.48
5702.81	5860.47	1265.95
5630.96	5823.38	1271.81
5628.37	5820.13	1266.74
5692.00	5870.87	1268.21
5776.80	5897.88	1285.58
5812.94	5896.60	1295.43
5833.51	5900.42	1297.48
5817.02	5903.36	1302.30
5794.83	5915.24	1297.52
5818.41	5902.64	1298.82
5775.54	5860.04	1292.99
5814.08	5869.09	1296.06
5811.47	5878.59	1295.09
5854.99	5878.59	1301.78
5847.02	5888.28	1304.28
5867.53	5929.34	1304.27
5859.57	5906.13	1303.82
5876.54	5949.15	1311.01
5909.72	5986.64	1311.01
5884.07	5981.69	1313.25
5813.06	5929.27	1300.26
5773.72	5858.12	1294.02
5795.26	5879.27	1298.92
5798.46	5850.77	1299.54
5873.85	5895.48	1313.11
5906.12	5892.15	1318.07
5907.37	5877.22	1316.28
5937.87	5877.01	1319.87
5926.33	5890.25	1321.18
5873.46	5831.79	1318.31
5954.38	5866.23	1325.18
5962.03	5896.73	1318.03
5883.32	5822.28	1314.78
5901.66	5798.31	1326.37
5960.63	5873.55	1336.34
5989.71	5930.14	1336.59
5989.16	5971.34	1339.15
6004.33	5960.81	1335.85
5999.46	5957.83	1331.32
5992.22	5937.09	1334.11
6046.37	5966.50	1350.22
6075.28	6004.52	1353.22
6085.82	6001.19	1349.58
6084.40	6030.88	1350.66
6117.71	6072.69	1353.42
6119.45	6073.51	1349.95
6160.28	6121.28	1362.83
6173.68	6157.31	1365.62
6186.54	6172.37	1369.05
6115.10	6108.62	1364.05
6182.78	6150.39	1365.96
6177.42	6155.97	1366.96
6202.82	6155.19	1368.60
6242.91	6166.13	1377.02
6247.52	6182.51	1377.38
6264.92	6214.55	1382.22
6284.19	6184.82	1389.08
6262.54	6160.88	1377.34
6258.19	6126.79	1377.93
6268.92	6129.22	1377.94
6291.90	6149.62	1367.81
6223.33	6149.28	1367.34
6241.15	6148.13	1364.30
6330.65	6224.54	1379.78
6361.96	6243.96	1382.84
6349.26	6238.99	1385.72
6358.68	6231.53	1378.33
6357.77	6208.41	1380.90
6393.73	6194.18	1384.42
6387.38	6186.63	1393.22
6430.89	6229.79	1396.57
6443.02	6254.85	1399.76
6412.36	6192.04	1401.20
6452.33	6204.52	1400.50
6460.39	6202.62	1402.81
6476.13	6160.28	1406.09
6475.25	6139.99	1406.09
6411.96	6122.07	1400.95
6298.17	6050.08	1381.90
6281.68	6025.91	1386.72
6363.80	6084.36	1399.48
6309.19	6048.85	1400.63
6241.13	6021.54	1396.71
6295.23	6050.43	1409.12
6372.80	6086.42	1414.76
6369.51	6090.35	1412.90
6413.03	6131.48	1407.29
6427.41	6152.44	1409.84
6469.42	6159.77	1413.04
6476.17	6156.40	1411.56
6520.77	6192.46	1413.21
6552.58	6227.96	1425.49
6588.83	6260.02	1427.09
6597.25	6247.43	1422.48
6553.51	6203.95	1425.55
6586.91	6198.59	1423.53
6573.96	6183.70	1418.30
6503.13	6189.97	1410.76
6503.13	6189.97	1410.76
6503.13	6189.97	1416.90
6608.86	6245.24	1426.84
6611.81	6240.95	1424.73
6596.92	6220.81	1418.30
6596.92	6220.81	1418.30
6681.13	6310.93	1418.30
6691.32	6319.01	1416.60
6674.40	6286.96	1418.34
6593.09	6220.12	1409.71
6607.59	6194.16	1412.84
6614.37	6196.14	1412.11
6566.56	6160.68	1414.85
6687.30	6230.07	1423.82
6705.17	6239.01	1430.73
6731.74	6263.46	1430.73
6716.82	6215.66	1431.90
6701.70	6204.46	1430.62
6689.62	6210.27	1426.37
6747.17	6237.19	1430.50
6687.31	6218.43	1422.95
6678.93	6227.61	1427.99
6748.37	6314.79	1440.13
6719.58	6269.26	1423.90
6690.34	6228.04	1422.18
6726.01	6239.88	1420.62
6788.23	6241.96	1428.82
6789.11	6203.09	1438.24
6851.28	6282.23	1445.94
6885.76	6310.92	1448.39
6874.06	6317.90	1446.99
6875.70	6346.26	1448.00
6915.56	6369.47	1450.02
6876.73	6346.39	1448.31
6911.11	6382.84	1438.06
6859.45	6353.46	1433.37
6895.34	6381.76	1444.26
6961.18	6421.21	1455.30
6958.62	6433.32	1456.81
6957.07	6419.53	1455.54
6987.08	6444.44	1455.54
6982.91	6412.33	1459.68
6941.66	6357.07	1457.63
6973.73	6380.94	1456.38
6992.58	6401.49	1451.19
7027.59	6434.70	1449.37
6819.65	6286.08	1399.04
6715.44	6171.47	1406.82
6640.24	6116.04	1403.17
6603.32	6116.24	1387.17
6534.57	6058.65	1374.12
6595.00	6138.54	1395.41
6617.75	6156.49	1391.97
6713.23	6227.69	1401.89
6716.52	6245.23	1402.85
6715.49	6233.28	1406.60
6623.99	6161.15	1377.95
6447.70	6000.71	1387.17
6585.47	6133.22	1392.28
6579.87	6130.60	1386.95
6671.41	6189.36	1402.06
6700.29	6220.26	1410.94
6712.06	6256.77	1435.04
6856.96	6318.03	1434.54
6899.06	6339.38	1436.11
6828.82	6291.94	1437.50
6858.34	6292.59	1428.61
6816.89	6267.21	1417.23
6897.08	6324.18	1422.53
6917.03	6308.03	1420.86
6937.17	6315.53	1424.55
7045.56	6366.11	1437.77
7073.91	6364.70	1439.37
7099.91	6397.34	1443.76
7099.91	6397.34	1443.76
7099.91	6397.34	1444.61
7166.67	6417.77	1448.39
7152.83	6413.25	1438.87
7142.95	6416.37	1447.80
7212.07	6462.43	1452.85
7338.06	6516.22	1468.47
7348.83	6497.78	1471.48
7282.34	6449.36	1472.50
7242.73	6440.57	1470.73
7342.54	6486.75	1484.35
7335.62	6479.71	1480.93
7270.32	6429.54	1480.41
7343.08	6461.95	1495.42
7387.02	6469.38	1494.25
7378.12	6418.67	1494.07
7408.87	6449.21	1482.37
7408.87	6419.61	1486.30
7455.93	6484.45	1495.92
7476.69	6537.77	1502.39
7516.76	6603.66	1505.62
7525.69	6603.66	1509.48
7442.20	6550.43	1507.72
7475.99	6549.60	1512.58
7415.33	6524.12	1491.47
7479.34	6565.67	1505.85
7459.61	6555.50	1503.15
7505.35	6568.65	1501.19
7481.25	6559.45	1514.14
7499.50	6579.25	1512.75
7607.54	6640.92	1522.75
7619.31	6636.79	1525.10
7659.39	6606.61	1524.12
7735.88	6616.40	1522.28
7697.38	6565.45	1507.51
7739.20	6570.55	1515.73
7739.20	6570.55	1515.73
7781.04	6606.48	1518.11
7764.97	6602.08	1530.23
7883.04	6621.45	1530.62
7987.85	6676.66	1536.34
7976.79	6664.11	1539.18
7919.83	6632.80	1530.95
7730.05	6522.69	1517.38
7618.61	6505.12	1490.72
7590.50	6505.11	1507.67
7706.10	6567.52	1509.12
7678.26	6520.45	1493.00
7680.76	6559.56	1515.67
7849.16	6649.92	1522.97
8030.64	6732.40	1532.91
8036.12	6703.50	1531.05
8033.52	6650.24	1533.70
8090.49	6649.25	1512.84
7964.71	6595.99	1522.19
7949.63	6567.35	1502.56
7930.61	6588.41	1497.74
7860.52	6559.28	1492.89
7801.23	6527.57	1506.34
7921.36	6571.28	1505.71
8007.32	6607.90	1503.35
7958.24	6590.55	1519.43
8050.68	6639.81	1524.87
8075.26	6673.07	1524.87
7987.13	6635.23	1525.40
8048.32	6690.12	1530.44
8077.39	6712.67	1531.85
7964.76	6630.93	1510.12
7898.54	6615.13	1518.76
8053.43	6697.70	1547.70
8092.77	6716.72	1552.50
8105.69	6697.73	1549.52
8038.21	6659.15	1549.37
7893.61	6567.06	1546.17
7991.21	6640.23	1553.08
7874.85	6585.23	1534.10
7944.21	6624.38	1541.57
7806.79	6498.71	1511.04
7692.55	6454.31	1518.09
7508.96	6251.20	1482.66
7451.68	6215.20	1458.95
7456.31	6206.12	1473.91
7584.14	6360.11	1455.27
7473.93	6250.57	1465.81
7534.13	6300.26	1472.20
7435.67	6224.25	1433.06
7444.45	6189.10	1467.67
7513.66	6308.84	1476.71
7605.94	6393.88	1497.49
7453.59	6271.21	1453.09
7343.26	6038.34	1453.64
7474.33	6219.01	1452.92
7425.07	6143.51	1426.54
7445.90	6109.33	1406.70
7270.07	5858.93	1411.27
7378.29	6064.24	1445.94
7407.53	6078.68	1445.55
7424.75	6086.10	1447.12
7500.48	6195.96	1464.07
7511.96	6196.87	1462.50
7507.27	6220.09	1479.37
7485.99	6220.09	1466.79
7430.24	6102.23	1432.36
7439.18	6132.22	1463.76
7519.94	6212.00	1457.64
7638.17	6303.30	1473.99
7648.58	6315.22	1473.99
7721.77	6376.84	1489.42
7588.03	6270.67	1472.29
7621.72	6313.31	1478.55
7436.63	6191.23	1453.55
7375.44	6134.13	1451.70
7457.90	6280.68	1471.49
7472.99	6306.19	1471.56
7535.97	6363.89	1483.95
7497.74	6289.34	1484.25
7479.85	6182.78	1476.65
7575.21	6283.30	1519.78
7750.84	6460.04	1529.03
7735.09	6429.00	1518.75
7794.43	6456.69	1525.75
7787.92	6465.91	1517.73
7769.44	6396.90	1517.21
7804.15	6433.03	1525.42
7853.79	6486.42	1531.38
7861.51	6466.79	1526.75
7922.42	6506.25	1547.04
7946.79	6500.40	1546.63
7955.30	6535.21	1539.59
7944.99	6547.91	1542.84
8002.18	6595.81	1557.59
7974.37	6540.90	1552.58
7980.44	6615.39	1565.15
7986.57	6633.02	1562.47
8033.69	6724.54	1554.41
8041.26	6730.71	1561.80
7969.47	6644.48	1548.71
7962.64	6614.29	1538.53
7985.41	6677.67	1541.24
7921.40	6609.42	1540.08
7884.12	6527.92	1500.63
7794.94	6459.32	1506.33
7842.79	6513.99	1519.59
7828.96	6481.99	1515.88
7932.44	6576.31	1514.40
7949.17	6661.34	1535.28
8009.67	6706.04	1540.98
7977.94	6658.99	1531.02
8019.22	6721.57	1549.38
7880.85	6586.08	1508.44
7849.49	6530.60	1509.65
7807.55	6461.43	1502.17
7827.19	6474.93	1520.27
7799.62	6385.10	1475.62
7819.47	6381.87	1474.77
7812.40	6304.88	1453.70
7806.84	6337.90	1439.18
7777.56	6362.35	1481.05
7783.11	6432.12	1470.58
7667.03	6359.58	1451.15
7612.26	6291.18	1458.74
7511.97	6120.81	1433.27
7630.31	6226.51	1439.70
7518.42	6070.87	1416.77
7562.10	6155.31	1416.77
7608.96	6262.11	1440.70
7567.36	6180.48	1407.22
7531.35	6140.66	1428.23
7723.66	6306.24	1469.02
7765.19	6349.11	1469.72
7870.52	6432.45	1481.14
7837.26	6386.57	1472.42
7808.94	6315.21	1462.79
7944.77	6493.80	1485.01
7940.58	6485.63	1507.34
7994.07	6554.94	1504.66
8033.36	6565.37	1515.96
8009.42	6536.86	1477.65
8076.12	6559.80	1486.59
7928.31	6364.20	1488.41
7948.36	6396.96	1467.95
7825.44	6277.82	1445.90
7850.74	6279.29	1454.98
7837.32	6284.54	1453.00
7869.19	6345.56	1460.12
8002.67	6434.08	1484.46
8002.67	6479.32	1496.45
8002.67	6479.32	1496.45
8002.67	6479.32	1497.66
8038.60	6497.83	1476.37
8067.32	6476.89	1478.49
8067.32	6456.91	1468.36
8067.32	6456.91	1468.36
7949.11	6416.68	1447.16
7908.41	6479.44	1447.16
7808.69	6348.52	1411.63
7817.17	6335.67	1416.18
7849.99	6356.49	1390.19
7782.71	6272.70	1409.13
7713.09	6222.69	1420.33
7717.95	6202.04	1401.02
7732.02	6215.69	1416.25
7566.38	6025.58	1380.95
7471.57	5942.88	1373.20
7413.53	5902.41	1333.25
7314.17	5901.70	1325.19
6790.19	5578.23	1325.19
6769.47	5740.11	1310.50
6439.21	5609.35	1338.60
6821.07	5875.81	1352.07
6816.74	5868.96	1330.61
6818.85	5788.85	1353.97
6892.96	5885.24	1362.30
6875.35	5837.31	1355.81
6851.75	5879.78	1378.55
6968.67	6029.18	1395.42
7000.49	6026.21	1380.82
6765.25	5868.03	1336.64
6847.51	5875.37	1326.45
6733.72	5724.12	1336.91
6767.28	5784.01	1331.29
6743.54	5707.69	1339.13
6967.84	5909.97	1348.86
6973.67	5880.06	1367.21
6962.28	5879.30	1348.86
6832.43	5787.61	1349.99
6967.55	5946.62	1349.99
7002.29	5966.93	1348.78
6899.68	5893.57	1360.03
6904.85	5932.22	1342.53
6806.29	5888.48	1353.11
6882.56	5999.51	1371.80
6985.97	6087.37	1381.29
6997.85	6076.53	1380.02
6862.52	5965.66	1367.68
6748.13	5884.28	1330.63
6689.95	5818.62	1331.34
6545.04	5767.74	1326.75
6683.71	5853.46	1333.70
6591.31	5766.39	1304.34
6513.99	5699.91	1293.37
6448.08	5629.08	1273.37
6524.57	5690.39	1320.65
6599.37	5776.41	1308.77
6500.56	5692.41	1315.48
6451.90	5631.70	1288.14
6182.30	5414.42	1276.60
6393.39	5605.77	1330.74
6361.22	5545.63	1298.42
6319.99	5495.24	1329.51
6319.99	5495.24	1329.51
6319.99	5495.24	1349.88
6524.71	5689.07	1352.99
6489.26	5660.39	1341.13
6578.06	5717.47	1325.76
6559.90	5692.88	1315.22
6534.97	5702.11	1322.70
6720.33	5852.58	1370.18
6777.44	5915.94	1367.53
6741.72	5891.32	1369.31
6763.39	5947.11	1370.40
6821.03	6014.76	1372.54
6771.98	5990.21	1365.54
6721.36	5983.87	1354.49
6704.32	5965.09	1360.55
6603.57	5895.46	1332.83
6554.49	5831.61	1328.32
6585.05	5906.86	1334.43
6702.84	6046.23	1364.71
6681.81	5980.35	1365.56
6843.08	6056.55	1390.33
6786.55	6052.97	1388.17
6728.30	6034.73	1375.94
6795.03	6083.61	1379.93
6821.32	6050.69	1388.82
6896.58	6091.37	1397.84
6925.33	6090.36	1396.37
6885.34	6089.36	1390.94
6948.82	6087.30	1385.59
6948.82	6087.25	1409.34
7043.23	6215.53	1413.90
7052.08	6215.53	1407.49
7017.10	6215.25	1418.26
7076.25	6260.95	1392.57
7071.90	6270.81	1397.68
7003.17	6204.69	1388.28
7035.95	6220.65	1403.58
7060.19	6211.85	1403.04
7083.24	6215.99	1408.66
7081.05	6251.82	1423.57
7156.55	6304.25	1425.35
7225.94	6376.49	1426.63
7118.50	6191.61	1413.40
7040.83	6198.08	1390.71
7070.33	6181.56	1394.35
6944.05	6087.28	1375.93
6953.84	6087.28	1375.93
6958.66	6058.53	1385.35
7033.84	6069.59	1390.84
7055.03	6068.13	1398.26
7096.79	6053.50	1400.38
7008.77	6007.61	1385.67
7019.13	6057.70	1377.65
6965.43	5970.14	1377.20
6941.83	5995.34	1404.05
6803.81	5906.84	1360.68
6815.63	5877.56	1361.76
6771.10	5827.32	1358.44
6650.26	5723.33	1335.49
6714.52	5790.51	1339.87
6765.32	5802.78	1360.03
6729.88	5794.56	1360.14
6796.16	5861.92	1350.93
6728.91	5756.85	1337.81
6721.17	5708.36	1342.83
6578.44	5620.77	1317.93
6589.46	5667.23	1318.00
6536.06	5634.74	1314.29
6617.84	5666.12	1321.97
6459.60	5518.23	1283.15
6421.91	5529.95	1278.38
6418.32	5625.90	1280.00
6315.94	5479.93	1284.91
6305.42	5426.32	1261.52
6353.74	5476.57	1262.90
6272.21	5412.75	1262.90
6395.75	5512.71	1252.31
6304.41	5440.51	1273.70
6386.46	5529.60	1244.69
6305.00	5406.76	1253.39
6153.30	5261.60	1239.49
6200.25	5300.37	1228.30
6081.70	5171.91	1214.91
6155.37	5150.62	1245.36
6271.27	5286.27	1260.32
6382.65	5376.37	1260.68
6424.84	5404.34	1260.00
6442.79	5364.15	1277.00
6536.09	5449.89	1282.19
6440.70	5362.26	1252.54
6436.71	5352.56	1257.76
6351.15	5312.60	1234.37
6398.80	5319.23	1263.20
